"","text","favoriteCount","created","truncated","id","statusSource","screenName","retweetCount","isRetweet"
"708","""Latinos have to help us shape the future of America because you are the future of America.” —Hillary at @LULAC",1632,2016-07-14 15:41:01,FALSE,"753615291951771653","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",633,FALSE
"709","""Latinos are 17% of our country’s population, but you hold only 2% of its wealth. There’s a disconnect here."" —Hillary at @LULAC",1694,2016-07-14 15:42:45,FALSE,"753615727106596865","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",696,FALSE
"710","""We need to close the gender pay gap...Latinas earn just 55 cents for every dollar earned by a white man. That is just outrageous."" —Hillary",3622,2016-07-14 15:45:35,FALSE,"753616440880693249","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1277,FALSE
"711","No one who works full-time in America should ever live in poverty.

We need to raise the minimum wage.",3369,2016-07-14 15:46:14,FALSE,"753616603410010112","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1050,FALSE
"712","Hillary's new college plan will help more students, especially students of color, afford college: https://t.co/A4pWb3fOf4",1716,2016-07-14 15:47:27,FALSE,"753616910907011072","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",574,FALSE
"713","“For families making less than $125,000 a year, we’ll eliminate tuition at public colleges and universities.” —Hillary",5483,2016-07-14 15:48:40,FALSE,"753617215568613377","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2399,FALSE
"714","""In my first 100 days…I will introduce comprehensive immigration reform with a path to citizenship.” —Hillary: https://t.co/JX8AWq6M7K",2299,2016-07-14 15:49:19,FALSE,"753617380148932608","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1025,FALSE
"715","Too many kids say bye to their parents every morning, not knowing if mom or dad will be there when they get home.

We have to fix this.",2822,2016-07-14 15:52:50,FALSE,"753618264203333632","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",873,FALSE
"716","Next week in Cleveland, Republicans will nominate someone who thinks “Latino outreach” is tweeting out a picture of a taco bowl.",12856,2016-07-14 15:53:19,FALSE,"753618387369095168","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",5960,FALSE
"717",".@realDonaldTrump said a federal judge can't be trusted because of his ""Mexican heritage."" That just fans the flames of racial division.",2766,2016-07-14 15:57:36,FALSE,"753619464034324480","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1036,FALSE
"718","Even @SpeakerRyan called Trump’s comments on Judge Curiel, “the textbook definition of a racist comment.”",2365,2016-07-14 15:58:23,FALSE,"753619662634639360","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",872,FALSE
"719","""I will say what Donald Trump won’t: Judge Curiel is as American as I am and as American as Donald Trump."" —Hillary",2435,2016-07-14 15:59:25,FALSE,"753619921028935680","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",817,FALSE
"720","When our kids are scared by our politicians and policy debates, it’s a sign something has gone badly off the rails. https://t.co/pdphHQEzuk",7336,2016-07-14 16:01:40,FALSE,"753620486257569792","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4190,FALSE
"721","“We have to move our country and ourselves…toward a future that reflects the simple, timeless notion that all of us are equal.” —Hillary",3454,2016-07-14 16:05:32,FALSE,"753621460195897344","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1309,FALSE
"722","One year in, the #IranDeal has put a lid on Iran’s nuclear program. Strong, principled diplomacy can work. Effective enforcement is key. -H",3464,2016-07-14 16:32:51,FALSE,"753628337206165504","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1099,FALSE
"723","RT @lorellapraeli: I'm an American and I'm proud to fight for a candidate that believes we are ALL Americans #JuntosSePuede https://t.co/8K…",0,2016-07-14 17:27:19,FALSE,"753642042329268226","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1021,TRUE
"724","We’ve got to say with one voice that Latinos are a vital part of the American community.
https://t.co/feC7H7fQ4K",4790,2016-07-14 19:03:05,FALSE,"753666142137233408","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2035,FALSE
"725","Watch live as Hillary and Senator @TimKaine take the stage in Virginia  https://t.co/vKTzxN7tON",1254,2016-07-14 19:48:06,FALSE,"753677469752909824","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",407,FALSE
"726","RT @HillaryforVA: ""This is one of the most consequential elections in our history."" —@HillaryClinton. Join us: https://t.co/OieVAWguXb http…",0,2016-07-14 20:15:11,FALSE,"753684287824752640","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",640,TRUE
"727","RT @SenWarren: 11 Senate Dems &amp; I sent a letter to @usedgov, @FTC, @CFPB &amp; @DeptVetAffairs about fake schools like Trump “U”: https://t.co/…",0,2016-07-14 20:32:55,FALSE,"753688749180084224","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1421,TRUE
"728","""Every American stands in strong solidarity with the people of France"" —Hillary on the attack in Nice https://t.co/BBGgHucSE0",14193,2016-07-15 03:39:36,FALSE,"753796129263788032","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",5252,FALSE
"729","Thank you, Virginia and Senator @TimKaine. https://t.co/1xp7HVga0w",3959,2016-07-15 14:39:48,FALSE,"753962274927304705","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",982,FALSE
"730","It's official: @realDonaldTrump just chose Mike Pence as his running mate. What you need to know about him:
https://t.co/VpmloblDhS",8728,2016-07-15 15:05:25,FALSE,"753968719626326016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",7979,FALSE
"731","If you had any doubts about Trump sticking with his dangerous plan for America, say hello to his VP pick. https://t.co/xuFClfZeLi",13785,2016-07-15 15:15:13,FALSE,"753971186820870144","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",10725,FALSE
"732","Chip in to keep Donald Trump, Mike Pence, and their extreme agenda out of the White House: https://t.co/7rBBdqe31P",2128,2016-07-15 15:26:00,FALSE,"753973899814141953","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",794,FALSE
"733","Get to know Trump's VP pick, Mike Pence: current governor of Indiana and potential disaster for America. https://t.co/CdqSgz4tKV",2779,2016-07-15 15:35:33,FALSE,"753976302970044416","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1836,FALSE
"734","If you like Donald Trump, you’re going to love his choice for vice president. https://t.co/5F5jIz89HA",4978,2016-07-15 15:45:47,FALSE,"753978880097222656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3035,FALSE
"735","Si ten<U+00ED>as alguna duda que Trump continuar<U+00E1> su peligroso plan para el pa<U+00ED>s, conoce qui<U+00E9>n escogi<U+00F3> para vicepresidente. https://t.co/C5649W1Ccn",1510,2016-07-15 15:58:42,FALSE,"753982130968035328","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1068,FALSE
"736","Oficial: @realDonaldTrump acaba de escoger a Mike Pence para ser su vicepresidente. Aqu<U+00ED> lo que debes saber de <U+00E9>l:
https://t.co/aTbevohA7w",988,2016-07-15 16:06:14,FALSE,"753984024960339969","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",689,FALSE
"737","RT @GavinNewsom: Mike Pence wanted to use your federal tax dollars to fund more of this:  https://t.co/j90OaFM2IS",0,2016-07-15 16:34:21,FALSE,"753991101715996676","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2115,TRUE
"738","RT @TheBriefing2016: Oh, and one time Pence wrote an op-ed titled “Smoking Doesn’t Kill.” https://t.co/5K38GlXO4Y",0,2016-07-15 16:40:28,FALSE,"753992638265757696","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1720,TRUE
"739","RT @cameronesposito: Mike Pence's battle against Planned Parenthood caused an HIV outbreak in Indiana. 

https://t.co/SNGq4JcENN",0,2016-07-15 16:50:51,FALSE,"753995254651641856","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3928,TRUE
"740","RT @DanMalloyCT: Gov Pence has a long history of supporting policies attacking ppl who don’t look like him. (Anti-LGBT law, attempt to bloc…",0,2016-07-15 16:57:06,FALSE,"753996825057779712","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1238,TRUE
"741","RT @TheBriefing2016: He opposes raising the minimum wage, and he really, really, really wants to privatize Social Security. https://t.co/hc…",0,2016-07-15 17:04:37,FALSE,"753998715959074816","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",946,TRUE
"742","Mike Pence: He’s Donald Trump with a different haircut. https://t.co/R2hYduGaym",7493,2016-07-15 17:07:12,FALSE,"753999369595158528","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4243,FALSE
"743","RT @MomsDemand: Trump's VP pick #MikePence: A-rated by the NRA, accepted tens of thousands in campaign donations from the gun lobby. https:…",0,2016-07-15 19:27:28,FALSE,"754034668148822020","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3048,TRUE
"744","Hillary on the situation in #Turkey. https://t.co/WwpeKFXwX1",5482,2016-07-16 01:12:31,FALSE,"754121501729849344","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2630,FALSE
"745","Donald Trump:
Always divisive.
Not so decisive.
https://t.co/4EFCQjT5FW",5996,2016-07-16 13:56:36,FALSE,"754313788938072064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3328,FALSE
"746","FACT: Mike Pence advocated for legislation that allowed businesses to discriminate against LGBT people.
https://t.co/Amz2l9zkkY",4839,2016-07-16 15:04:07,FALSE,"754330779535024129","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3817,FALSE
"747","RT @UltraViolet: Trump thinks he's ""great for women"" but this is one of the most anti-woman tickets in history. https://t.co/69r3jZajKp",0,2016-07-16 15:23:30,FALSE,"754335659549163520","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3667,TRUE
"748","RT @ChadHGriffin: .@realDonaldTrump and @mike_pence are a threat to all LGBTQ people have fought for. Now more than ever #ImWithHer https:/…",0,2016-07-16 15:27:08,FALSE,"754336571697029120","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1017,TRUE
"749","RT @elizabethforma: Of COURSE @realDonaldTrump – a guy who calls women fat pigs &amp; bimbos – picked a VP who is famous for trying to control…",0,2016-07-16 15:30:21,FALSE,"754337383873703936","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",10672,TRUE
"750","""I long for the day that Roe v. Wade is sent to the ash heap of history."" —Trump's VP pick, Mike Pence https://t.co/Vpmlob42qk",4250,2016-07-16 15:34:04,FALSE,"754338319522201600","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3344,FALSE
"751","RT @nowthisnews: Donald Trump's VP pick Mike Pence is anti-woman, anti-LGBTQ, anti-immigrant, but pro-cigarettes  https://t.co/sODgmxFuMA",0,2016-07-16 15:35:26,FALSE,"754338663128002560","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2517,TRUE
"752","Well, <U+200B>*we’ve*<U+200B> got plenty to say about Mike Pence. Here you go: https://t.co/LGbVGvN7F7",6084,2016-07-16 15:44:07,FALSE,"754340847655813120","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4036,FALSE
"753","Bad for:
<U+2714><U+FE0F> The economy
<U+2714><U+FE0F> Women
<U+2714><U+FE0F> Immigrants 
<U+2714><U+FE0F> And *literally* the planet https://t.co/M0s5sQOGrd",6663,2016-07-16 16:16:27,FALSE,"754348981648515072","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3228,FALSE
"754","RT @StopBigMoney: .@HillaryClinton pledges #campaignfinance reform plan in first 30 days! RT if you're ready to end #CitizensUnited. https:…",0,2016-07-16 17:15:40,FALSE,"754363886770487296","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2456,TRUE
"755","Mike Pence would outlaw abortion.

And Donald Trump just made him his running mate. https://t.co/RLOgEFzW7S",12604,2016-07-16 18:17:10,FALSE,"754379364301701120","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",6906,FALSE
"756","What kind of president do we want our kids looking up to? https://t.co/pdphHQmYCM",20094,2016-07-16 20:03:06,FALSE,"754406021024612352","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",9591,FALSE
"757","We’ve got to say with one voice that Latinos are a vital part of the American community.
https://t.co/IfxluhqpKQ",6096,2016-07-16 21:43:03,FALSE,"754431177335779329","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2513,FALSE
"758","La pr<U+00F3>xima semana, los republicanos nominar<U+00E1>n a alguien que piensa que una campa<U+00F1>a para la comunidad latina es tuitear un 'taco bowl'.",2547,2016-07-16 23:10:11,FALSE,"754453102837764096","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1299,FALSE
"759","RT @HFA: Barack&amp;
Hillary&amp;
You

Join the team. https://t.co/TASO2ZKn9K https://t.co/MPEMZtVtr2",0,2016-07-17 00:27:11,FALSE,"754472478957772800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",1489,TRUE
"760","Your potential next president on building a wall...
 
And bathrooms.
https://t.co/SRnJ0if63D",4260,2016-07-17 01:03:45,FALSE,"754481682930028544","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2044,FALSE
"761","That time Donald Trump introduced his running mate...sort of.
https://t.co/uJR7U53Cee",7572,2016-07-17 14:17:43,FALSE,"754681490768736256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3356,FALSE
"762","Hillary's statement on the shooting in Baton Rouge. https://t.co/4a0MVF3025",4475,2016-07-17 21:05:58,FALSE,"754784232598364162","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1938,FALSE
"763","Just a few of the ways @realDonaldTrump has proven that he's unfit for the presidency:
https://t.co/dp65Gh93JC",4485,2016-07-17 21:34:18,FALSE,"754791361556062208","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1987,FALSE
"764","Eric Garner was killed two years ago today. Here's how his mother, Gwen Carr, is advocating for reform: https://t.co/C2II9Lvb9H",2497,2016-07-18 01:02:13,FALSE,"754843685192335360","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1054,FALSE
"765","""Are you going to vote for the guy who wants to build a wall or for someone who's building bridges?"" —@Lin_Manuel
https://t.co/lECRboARmZ",13678,2016-07-18 02:55:29,FALSE,"754872190957301761","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",6023,FALSE
"766","Getting rid of gun-free school zones.
Banning Muslims entering the country.

What you need to know about Trump: https://t.co/FeUD3bKX9T",2405,2016-07-18 12:05:44,FALSE,"755010665618743296","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1468,FALSE
"767","""I think the Party is about to make a terrible mistake in Cleveland."" A confession from a Republican on Trump:
https://t.co/o6hvBy05t2",6053,2016-07-18 12:50:27,FALSE,"755021918718132225","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3645,FALSE
"768","I stand with everyone at the International AIDS Conference in Durban in the fight for an #AIDSFreeGeneration. https://t.co/Dro1zQlvJv -H",2495,2016-07-18 13:21:35,FALSE,"755029751425855488","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",958,FALSE
"769","Donald Trump is about to become the @GOP nominee for president. Add your name if you won't let him win: https://t.co/Mt3d0p6MCa",2191,2016-07-18 14:33:00,FALSE,"755047726199504898","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",942,FALSE
"770","Confessions of a Republican:

""I was a Republican... Trump, he's a different kind of man. This man scares me.""
https://t.co/RP27BMtE1z",5062,2016-07-18 15:15:17,FALSE,"755058365936447488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3135,FALSE
"771","Donald Trump: We're going to do everything we can to make sure you never become president. https://t.co/yGdMuVf89k
https://t.co/1wuz7YrMdW",6915,2016-07-18 16:05:44,FALSE,"755071063843680256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3977,FALSE
"772","Watch live as Hillary speaks to the @NAACP in Cincinnati: https://t.co/4TN7AE50zt",1019,2016-07-18 16:42:32,FALSE,"755080325458436096","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",441,FALSE
"773","""Killing police officers is a terrible crime...anyone who kills a police officer and anyone who helps must be held accountable."" —Hillary",3379,2016-07-18 16:48:32,FALSE,"755081831880466432","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1000,FALSE
"774","""Perhaps the best way to honor our police is to follow the lead of police departments across the country who are striving to do better.""",2805,2016-07-18 16:51:28,FALSE,"755082571306954752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",774,FALSE
"775","We must fight for criminal justice reform. Everyone is safer when there is respect for the law and when everyone is respected by the law.",3772,2016-07-18 16:53:44,FALSE,"755083142655008768","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1286,FALSE
"776","Fixing the mass incarceration crisis.
Dismantling the school-to-prison pipeline.
Helping the formerly incarcerated.

It's time to act.",3457,2016-07-18 16:57:33,FALSE,"755084102617993221","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1092,FALSE
"777","People who care about protecting the lives of police officers should be committed to getting assault weapons off our streets.",5326,2016-07-18 17:01:30,FALSE,"755085094843478016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1919,FALSE
"778","""Ending systemic racism requires contributions from us all, especially those of us who haven’t experienced it ourselves."" —Hillary",4031,2016-07-18 17:04:57,FALSE,"755085964314308609","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1512,FALSE
"779","White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers that you face every day.",6122,2016-07-18 17:05:50,FALSE,"755086189112221696","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2285,FALSE
"780","Let’s also put ourselves in the shoes of police officers. Empathy works both ways. We’ve got to try to see the world through their eyes.",3479,2016-07-18 17:07:10,FALSE,"755086522936922112","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",979,FALSE
"781","""In times like these, we need a president who can help pull us together, not split us apart. I will work every single day to do just that.""",3615,2016-07-18 17:09:18,FALSE,"755087059392626688","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1142,FALSE
"782","We're watching the Party of Lincoln become the Party of Trump.

That's not just a loss for our country—it's a threat.",4542,2016-07-18 17:11:16,FALSE,"755087553003393024","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1763,FALSE
"783","""As Dr. King said, 'Our lives begin to end when we become silent about things that matter.' None of can afford to be silent."" —Hillary",4992,2016-07-18 17:12:41,FALSE,"755087909754134529","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2267,FALSE
"784","""I’m pleased to announce a nationwide drive to get 3 million people to register to vote and commit to vote in this election."" —Hillary",5433,2016-07-18 17:15:37,FALSE,"755088649759428608","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1783,FALSE
"785","Commit to vote today to show @realDonaldTrump we're #StrongerTogether: https://t.co/hPtEBqwrKy",1976,2016-07-18 17:19:15,FALSE,"755089563765317632","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",863,FALSE
"786","""No nos representas. Tus ideas no nos representan. Tus valores no nos representan""
Carta abierta a Trump. Firma hoy: https://t.co/LnuTNGzIvs",1218,2016-07-18 17:55:03,FALSE,"755098573742698496","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",669,FALSE
"787","We can't let these two anywhere near the White House. https://t.co/lcvUYk0Fiy",5409,2016-07-18 19:26:29,FALSE,"755121581827977216","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2442,FALSE
"788","RT @TheBriefing2016: So this is kind of scary... https://t.co/8t63MRC9x6 https://t.co/qaCWNBd0bq",0,2016-07-18 19:50:35,FALSE,"755127646942556164","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",985,TRUE
"789","""I think Hillary will go down as one of the finest secretaries of state we've had."" –@POTUS https://t.co/louCjPXhaZ",5112,2016-07-18 20:46:21,FALSE,"755141681570312192","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1890,FALSE
"790","Today’s #RNCinCLE theme: “Law and Order.”
https://t.co/CSpr7PgkMS",4505,2016-07-18 21:12:14,FALSE,"755148197522051072","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2292,FALSE
"791","Lincoln called it ""terrible."" FDR said he hated it.

@realDonaldTrump? ""I love war.""
https://t.co/oHhEojIC1z",5351,2016-07-18 22:07:00,FALSE,"755161979866652672","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3228,FALSE
"792","With five million lives on the line, SCOTUS should grant DOJ's petition to rehear U.S. v. Texas. Let's keep immigrant families together. -H",4051,2016-07-18 22:56:16,FALSE,"755174375461183488","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1486,FALSE
"793","""Donald Trump lost control of his own convention before it even started."" #RNCinCLE
https://t.co/esmsUx29iH",8227,2016-07-18 23:16:01,FALSE,"755179347812548608","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4799,FALSE
"794","RT @Jorge_Silva: ""SCOTUS deber<U+00ED>a aceptar la petici<U+00F3>n del DOJ para reconsiderar el caso EE.UU v Texas. Mantengamos las familias inmigrantes…",0,2016-07-18 23:26:29,FALSE,"755181979340079104","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",270,TRUE
"795","Meet the starting line-up for Team Trump at the #RNCinCLE: https://t.co/RmVXAzOGoR https://t.co/qt5WajUmF6",2708,2016-07-19 00:39:43,FALSE,"755200412190474240","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1628,FALSE
"796","RT @lorellapraeli: Tonight is no different than every other day in Trumplandia: he has been disparaging our community from day one.",0,2016-07-19 01:26:52,FALSE,"755212277591248897","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",565,TRUE
"797","RT @TheBriefing2016: Remember when Tom Cotton wrote a letter to the leader of Iran to undermine the Obama admin? https://t.co/AJGnM05Ts6 ht…",0,2016-07-19 01:46:56,FALSE,"755217325255749633","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1596,TRUE
"798","Republicans say the world doesn't respect us. The world disagrees. #RNCinCLE https://t.co/xDCAikvvUo",7200,2016-07-19 02:06:25,FALSE,"755222229365972992","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3774,FALSE
"799","Republicans have a lot of nice things to say—when it's not an election year. Thanks, Mayor Giuliani. #RNCinCLE https://t.co/h24PKVqPFE",29246,2016-07-19 02:10:05,FALSE,"755223154168066050","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",16067,FALSE
"800","Trump took over $100,000 from emergency 9/11 funds for small businesses—for his swanky Wall Street property. https://t.co/fToO6xAchz",3850,2016-07-19 02:19:33,FALSE,"755225535073124352","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3070,FALSE
"801","When @realDonaldTrump makes you mad, chip in to make him…sad! https://t.co/VEDD5mvPGc https://t.co/LJ36UTZeGz",2893,2016-07-19 02:22:31,FALSE,"755226280359038976","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1239,FALSE
"802","RT @literally_trump: Literally. #RNCinCLE https://t.co/LgwTgR7rOO",0,2016-07-19 02:34:14,FALSE,"755229228719861760","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",538,TRUE
"803","RT @TheBriefing2016: Ret. Lt. Gen. Flynn thinks that “fear of Muslims is rational."" #RNCinCLE https://t.co/xFaVbCmfxu",0,2016-07-19 02:45:49,FALSE,"755232142813257728","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",770,TRUE
"804","RT @TheDemocrats: Watch out, fog machine rental company. Trump isn't great at paying his invoices. https://t.co/kkyMEEzhKp",0,2016-07-19 02:52:53,FALSE,"755233922028539905","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2174,TRUE
